 0.16050E-02   0.00000E+00  -0.46957E-01
 0.21058E-01   0.00000E+00  -0.46957E-01
 0.39763E-01   0.00000E+00  -0.46957E-01
 0.57748E-01   0.00000E+00  -0.46957E-01
 0.75041E-01   0.00000E+00  -0.46957E-01
 0.91670E-01   0.00000E+00  -0.46957E-01
 0.10766E+00   0.00000E+00  -0.46957E-01
 0.12303E+00   0.00000E+00  -0.46957E-01
 0.13782E+00   0.00000E+00  -0.46957E-01
 0.15203E+00   0.00000E+00  -0.46957E-01
 0.16570E+00   0.00000E+00  -0.46957E-01
 0.17884E+00   0.00000E+00  -0.46957E-01
 0.19147E+00   0.00000E+00  -0.46957E-01
 0.20362E+00   0.00000E+00  -0.46957E-01
 0.21531E+00   0.00000E+00  -0.46957E-01
 0.22654E+00   0.00000E+00  -0.46957E-01
 0.23734E+00   0.00000E+00  -0.46957E-01
 0.24773E+00   0.00000E+00  -0.46957E-01
 0.25772E+00   0.00000E+00  -0.46957E-01
 0.26732E+00   0.00000E+00  -0.46957E-01
 0.27655E+00   0.00000E+00  -0.46957E-01
 0.28543E+00   0.00000E+00  -0.46957E-01
 0.29397E+00   0.00000E+00  -0.46957E-01
 0.30217E+00   0.00000E+00  -0.46957E-01
 0.31007E+00   0.00000E+00  -0.46957E-01
 0.31766E+00   0.00000E+00  -0.46957E-01
 0.32495E+00   0.00000E+00  -0.46957E-01
 0.33197E+00   0.00000E+00  -0.46957E-01
 0.33872E+00   0.00000E+00  -0.46957E-01
 0.34520E+00   0.00000E+00  -0.46957E-01
 0.35144E+00   0.00000E+00  -0.46957E-01
 0.35744E+00   0.00000E+00  -0.46957E-01
 0.36321E+00   0.00000E+00  -0.46957E-01
 0.36875E+00   0.00000E+00  -0.46957E-01
 0.37408E+00   0.00000E+00  -0.46957E-01
 0.37921E+00   0.00000E+00  -0.46957E-01
 0.38414E+00   0.00000E+00  -0.46957E-01
 0.38888E+00   0.00000E+00  -0.46957E-01
 0.39344E+00   0.00000E+00  -0.46957E-01
 0.39782E+00   0.00000E+00  -0.46957E-01
 0.40203E+00   0.00000E+00  -0.46957E-01
 0.40609E+00   0.00000E+00  -0.46957E-01
 0.40998E+00   0.00000E+00  -0.46957E-01
 0.41373E+00   0.00000E+00  -0.46957E-01
 0.41733E+00   0.00000E+00  -0.46957E-01
 0.42079E+00   0.00000E+00  -0.46957E-01
 0.42412E+00   0.00000E+00  -0.46957E-01
 0.42733E+00   0.00000E+00  -0.46957E-01
 0.43040E+00   0.00000E+00  -0.46957E-01
 0.43336E+00   0.00000E+00  -0.46957E-01
 0.43621E+00   0.00000E+00  -0.46957E-01
 0.43894E+00   0.00000E+00  -0.46806E-01
 0.44157E+00   0.00000E+00  -0.46577E-01
 0.44408E+00   0.00000E+00  -0.46262E-01
 0.44648E+00   0.00000E+00  -0.45873E-01
 0.44877E+00   0.00000E+00  -0.45410E-01
 0.45096E+00   0.00000E+00  -0.44888E-01
 0.45305E+00   0.00000E+00  -0.44320E-01
 0.45504E+00   0.00000E+00  -0.43706E-01
 0.45692E+00   0.00000E+00  -0.43046E-01
 0.45871E+00   0.00000E+00  -0.42329E-01
 0.46040E+00   0.00000E+00  -0.41576E-01
 0.46199E+00   0.00000E+00  -0.40789E-01
 0.46349E+00   0.00000E+00  -0.39975E-01
 0.46491E+00   0.00000E+00  -0.39143E-01
 0.46625E+00   0.00000E+00  -0.38307E-01
 0.46752E+00   0.00000E+00  -0.37461E-01
 0.46869E+00   0.00000E+00  -0.36590E-01
 0.46979E+00   0.00000E+00  -0.35712E-01
 0.47083E+00   0.00000E+00  -0.34849E-01
 0.47183E+00   0.00000E+00  -0.34020E-01
 0.47283E+00   0.00000E+00  -0.33279E-01
 0.47387E+00   0.00000E+00  -0.32684E-01
 0.47492E+00   0.00000E+00  -0.32221E-01
 0.47602E+00   0.00000E+00  -0.32040E-01
 0.47707E+00   0.00000E+00  -0.31897E-01
 0.47802E+00   0.00000E+00  -0.31517E-01
 0.47875E+00   0.00000E+00  -0.30858E-01
 0.47920E+00   0.00000E+00  -0.30027E-01
 0.47935E+00   0.00000E+00  -0.29130E-01
 0.16050E-02   0.15854E-02  -0.46957E-01
 0.21065E-01   0.15872E-02  -0.46957E-01
 0.39776E-01   0.15868E-02  -0.46957E-01
 0.57768E-01   0.15746E-02  -0.46957E-01
 0.75068E-01   0.15474E-02  -0.46957E-01
 0.91702E-01   0.15181E-02  -0.46957E-01
 0.10770E+00   0.14864E-02  -0.46957E-01
 0.12308E+00   0.14535E-02  -0.46957E-01
 0.13786E+00   0.14203E-02  -0.46957E-01
 0.15208E+00   0.13875E-02  -0.46957E-01
 0.16576E+00   0.13552E-02  -0.46957E-01
 0.17890E+00   0.13235E-02  -0.46957E-01
 0.19154E+00   0.12928E-02  -0.46957E-01
 0.20370E+00   0.12623E-02  -0.46957E-01
 0.21538E+00   0.12327E-02  -0.46957E-01
 0.22662E+00   0.12042E-02  -0.46957E-01
 0.23743E+00   0.11773E-02  -0.46957E-01
 0.24782E+00   0.11520E-02  -0.46957E-01
 0.25781E+00   0.11286E-02  -0.46957E-01
 0.26741E+00   0.11074E-02  -0.46957E-01
 0.27665E+00   0.10875E-02  -0.46957E-01
 0.28553E+00   0.10689E-02  -0.46957E-01
 0.29407E+00   0.10514E-02  -0.46957E-01
 0.30228E+00   0.10352E-02  -0.46957E-01
 0.31018E+00   0.10204E-02  -0.46957E-01
 0.31777E+00   0.10072E-02  -0.46957E-01
 0.32507E+00   0.99516E-03  -0.46957E-01
 0.33209E+00   0.98438E-03  -0.46957E-01
 0.33884E+00   0.97461E-03  -0.46957E-01
 0.34533E+00   0.96586E-03  -0.46957E-01
 0.35157E+00   0.95832E-03  -0.46957E-01
 0.35757E+00   0.95209E-03  -0.46957E-01
 0.36334E+00   0.94709E-03  -0.46957E-01
 0.36888E+00   0.94318E-03  -0.46957E-01
 0.37422E+00   0.94007E-03  -0.46957E-01
 0.37935E+00   0.93739E-03  -0.46957E-01
 0.38428E+00   0.93514E-03  -0.46957E-01
 0.38902E+00   0.93319E-03  -0.46957E-01
 0.39358E+00   0.93143E-03  -0.46957E-01
 0.39796E+00   0.92988E-03  -0.46957E-01
 0.40218E+00   0.92840E-03  -0.46957E-01
 0.40623E+00   0.92708E-03  -0.46957E-01
 0.41013E+00   0.92557E-03  -0.46953E-01
 0.41388E+00   0.92316E-03  -0.46928E-01
 0.41748E+00   0.92072E-03  -0.46904E-01
 0.42094E+00   0.91775E-03  -0.46878E-01
 0.42427E+00   0.91378E-03  -0.46846E-01
 0.42748E+00   0.90637E-03  -0.46800E-01
 0.43056E+00   0.89218E-03  -0.46732E-01
 0.43352E+00   0.86066E-03  -0.46644E-01
 0.43636E+00   0.81477E-03  -0.46531E-01
 0.43910E+00   0.80576E-03  -0.46373E-01
 0.44172E+00   0.80732E-03  -0.46140E-01
 0.44423E+00   0.81801E-03  -0.45849E-01
 0.44664E+00   0.83744E-03  -0.45506E-01
 0.44895E+00   0.85713E-03  -0.45111E-01
 0.45116E+00   0.87158E-03  -0.44676E-01
 0.45326E+00   0.87309E-03  -0.44154E-01
 0.45524E+00   0.86254E-03  -0.43536E-01
 0.45712E+00   0.84871E-03  -0.42851E-01
 0.45890E+00   0.83414E-03  -0.42120E-01
 0.46059E+00   0.81948E-03  -0.41354E-01
 0.46218E+00   0.80764E-03  -0.40561E-01
 0.46369E+00   0.79923E-03  -0.39753E-01
 0.46512E+00   0.78944E-03  -0.38949E-01
 0.46649E+00   0.77848E-03  -0.38149E-01
 0.46774E+00   0.77918E-03  -0.37297E-01
 0.46891E+00   0.78001E-03  -0.36419E-01
 0.47000E+00   0.78513E-03  -0.35522E-01
 0.47102E+00   0.78979E-03  -0.34639E-01
 0.47201E+00   0.79751E-03  -0.33803E-01
 0.47300E+00   0.81506E-03  -0.33040E-01
 0.47401E+00   0.84937E-03  -0.32393E-01
 0.47506E+00   0.93727E-03  -0.31929E-01
 0.47614E+00   0.11550E-02  -0.31745E-01
 0.47713E+00   0.12356E-02  -0.31410E-01
 0.47790E+00   0.10454E-02  -0.30762E-01
 0.47845E+00   0.72496E-03  -0.30010E-01
 0.47888E+00   0.36468E-03  -0.29248E-01
 0.47927E+00   0.00000E+00  -0.28504E-01
 0.16050E-02   0.31866E-02  -0.46957E-01
 0.21081E-01   0.31902E-02  -0.46957E-01
 0.39808E-01   0.31895E-02  -0.46957E-01
 0.57814E-01   0.31651E-02  -0.46957E-01
 0.75128E-01   0.31112E-02  -0.46957E-01
 0.91776E-01   0.30530E-02  -0.46957E-01
 0.10778E+00   0.29898E-02  -0.46957E-01
 0.12318E+00   0.29243E-02  -0.46957E-01
 0.13798E+00   0.28581E-02  -0.46957E-01
 0.15221E+00   0.27927E-02  -0.46957E-01
 0.16589E+00   0.27282E-02  -0.46957E-01
 0.17905E+00   0.26651E-02  -0.46957E-01
 0.19170E+00   0.26037E-02  -0.46957E-01
 0.20386E+00   0.25428E-02  -0.46957E-01
 0.21556E+00   0.24835E-02  -0.46957E-01
 0.22681E+00   0.24267E-02  -0.46957E-01
 0.23762E+00   0.23728E-02  -0.46957E-01
 0.24802E+00   0.23223E-02  -0.46957E-01
 0.25802E+00   0.22757E-02  -0.46957E-01
 0.26763E+00   0.22332E-02  -0.46957E-01
 0.27688E+00   0.21937E-02  -0.46957E-01
 0.28576E+00   0.21564E-02  -0.46957E-01
 0.29431E+00   0.21215E-02  -0.46957E-01
 0.30253E+00   0.20892E-02  -0.46957E-01
 0.31043E+00   0.20599E-02  -0.46957E-01
 0.31803E+00   0.20334E-02  -0.46957E-01
 0.32533E+00   0.20096E-02  -0.46957E-01
 0.33236E+00   0.19881E-02  -0.46957E-01
 0.33911E+00   0.19688E-02  -0.46957E-01
 0.34561E+00   0.19514E-02  -0.46957E-01
 0.35185E+00   0.19366E-02  -0.46957E-01
 0.35786E+00   0.19244E-02  -0.46957E-01
 0.36363E+00   0.19146E-02  -0.46957E-01
 0.36918E+00   0.19071E-02  -0.46957E-01
 0.37452E+00   0.19011E-02  -0.46957E-01
 0.37965E+00   0.18960E-02  -0.46957E-01
 0.38459E+00   0.18917E-02  -0.46957E-01
 0.38934E+00   0.18880E-02  -0.46957E-01
 0.39390E+00   0.18847E-02  -0.46956E-01
 0.39829E+00   0.18816E-02  -0.46953E-01
 0.40251E+00   0.18772E-02  -0.46919E-01
 0.40656E+00   0.18734E-02  -0.46889E-01
 0.41046E+00   0.18693E-02  -0.46858E-01
 0.41421E+00   0.18636E-02  -0.46820E-01
 0.41782E+00   0.18529E-02  -0.46756E-01
 0.42129E+00   0.18394E-02  -0.46683E-01
 0.42462E+00   0.18222E-02  -0.46600E-01
 0.42782E+00   0.17999E-02  -0.46504E-01
 0.43090E+00   0.17689E-02  -0.46386E-01
 0.43386E+00   0.17133E-02  -0.46244E-01
 0.43671E+00   0.16429E-02  -0.46072E-01
 0.43944E+00   0.16087E-02  -0.45860E-01
 0.44206E+00   0.15917E-02  -0.45595E-01
 0.44458E+00   0.16003E-02  -0.45301E-01
 0.44699E+00   0.16386E-02  -0.44991E-01
 0.44931E+00   0.16821E-02  -0.44649E-01
 0.45153E+00   0.16999E-02  -0.44243E-01
 0.45363E+00   0.17009E-02  -0.43734E-01
 0.45562E+00   0.16922E-02  -0.43124E-01
 0.45750E+00   0.16753E-02  -0.42440E-01
 0.45928E+00   0.16541E-02  -0.41706E-01
 0.46097E+00   0.16320E-02  -0.40938E-01
 0.46256E+00   0.16105E-02  -0.40146E-01
 0.46407E+00   0.15905E-02  -0.39344E-01
 0.46552E+00   0.15716E-02  -0.38552E-01
 0.46687E+00   0.15619E-02  -0.37740E-01
 0.46812E+00   0.15640E-02  -0.36862E-01
 0.46927E+00   0.15657E-02  -0.35960E-01
 0.47034E+00   0.15750E-02  -0.35044E-01
 0.47136E+00   0.15851E-02  -0.34159E-01
 0.47235E+00   0.15989E-02  -0.33314E-01
 0.47331E+00   0.16117E-02  -0.32509E-01
 0.47428E+00   0.16559E-02  -0.31810E-01
 0.47530E+00   0.18358E-02  -0.31301E-01
 0.47630E+00   0.21708E-02  -0.30951E-01
 0.47722E+00   0.21853E-02  -0.30437E-01
 0.47788E+00   0.17826E-02  -0.29779E-01
 0.47835E+00   0.12144E-02  -0.29122E-01
 0.47872E+00   0.60602E-03  -0.28494E-01
 0.47905E+00   0.00000E+00  -0.27893E-01
 0.16050E-02   0.48038E-02  -0.46957E-01
 0.21084E-01   0.48093E-02  -0.46957E-01
 0.39814E-01   0.48082E-02  -0.46957E-01
 0.57824E-01   0.47719E-02  -0.46957E-01
 0.75141E-01   0.46919E-02  -0.46957E-01
 0.91792E-01   0.46054E-02  -0.46957E-01
 0.10780E+00   0.45113E-02  -0.46957E-01
 0.12320E+00   0.44136E-02  -0.46957E-01
 0.13800E+00   0.43148E-02  -0.46957E-01
 0.15223E+00   0.42170E-02  -0.46957E-01
 0.16592E+00   0.41207E-02  -0.46957E-01
 0.17908E+00   0.40264E-02  -0.46957E-01
 0.19173E+00   0.39346E-02  -0.46957E-01
 0.20390E+00   0.38434E-02  -0.46957E-01
 0.21560E+00   0.37547E-02  -0.46957E-01
 0.22685E+00   0.36697E-02  -0.46957E-01
 0.23766E+00   0.35889E-02  -0.46957E-01
 0.24806E+00   0.35134E-02  -0.46957E-01
 0.25806E+00   0.34436E-02  -0.46957E-01
 0.26768E+00   0.33800E-02  -0.46957E-01
 0.27692E+00   0.33208E-02  -0.46957E-01
 0.28581E+00   0.32651E-02  -0.46957E-01
 0.29436E+00   0.32129E-02  -0.46957E-01
 0.30258E+00   0.31645E-02  -0.46957E-01
 0.31048E+00   0.31207E-02  -0.46957E-01
 0.31808E+00   0.30812E-02  -0.46957E-01
 0.32539E+00   0.30457E-02  -0.46957E-01
 0.33241E+00   0.30137E-02  -0.46957E-01
 0.33917E+00   0.29849E-02  -0.46957E-01
 0.34567E+00   0.29591E-02  -0.46957E-01
 0.35191E+00   0.29371E-02  -0.46957E-01
 0.35792E+00   0.29191E-02  -0.46957E-01
 0.36369E+00   0.29048E-02  -0.46957E-01
 0.36924E+00   0.28938E-02  -0.46957E-01
 0.37458E+00   0.28852E-02  -0.46957E-01
 0.37972E+00   0.28778E-02  -0.46956E-01
 0.38465E+00   0.28718E-02  -0.46957E-01
 0.38940E+00   0.28645E-02  -0.46921E-01
 0.39396E+00   0.28578E-02  -0.46882E-01
 0.39835E+00   0.28528E-02  -0.46856E-01
 0.40257E+00   0.28426E-02  -0.46795E-01
 0.40663E+00   0.28315E-02  -0.46726E-01
 0.41053E+00   0.28216E-02  -0.46662E-01
 0.41428E+00   0.28082E-02  -0.46589E-01
 0.41789E+00   0.27885E-02  -0.46495E-01
 0.42135E+00   0.27615E-02  -0.46380E-01
 0.42468E+00   0.27269E-02  -0.46251E-01
 0.42789E+00   0.26848E-02  -0.46110E-01
