56,-0.50188,0.00095958,-0.043884
57,-0.50097,0.00095618,-0.044023
58,-0.50009,0.00095058,-0.044143
59,-0.49924,0.000945,-0.044247
60,-0.49843,0.000916,-0.044354
61,-0.49764,0.00091409,-0.04441
62,-0.5265,0.0,-0.032155
63,-0.52604,0.00053784,-0.032533
64,-0.52551,0.0010195,-0.032958
65,-0.52488,0.001289,-0.033484
66,-0.5242,0.0013089,-0.034084
67,-0.52347,0.0013581,-0.034676
68,-0.52271,0.0014036,-0.035282
69,-0.5219,0.0014536,-0.035891
70,-0.52104,0.0015089,-0.036511
71,-0.52013,0.0015607,-0.037121
72,-0.51917,0.0016112,-0.037748
73,-0.51815,0.001658,-0.038364
74,-0.51707,0.0017039,-0.038956
75,-0.51591,0.0017436,-0.03952
76,-0.51469,0.0017675,-0.040053
77,-0.51338,0.0017719,-0.040533
78,-0.51206,0.0017668,-0.040967
79,-0.51078,0.0017559,-0.041355
80,-0.50954,0.001746,-0.041705
81,-0.50834,0.0017458,-0.042014
82,-0.50718,0.0017371,-0.042281
83,-0.50606,0.0017388,-0.042524
84,-0.50498,0.0017453,-0.042722
85,-0.50394,0.0017462,-0.042894
86,-0.50293,0.0017425,-0.043054
87,-0.50196,0.0017344,-0.043195
88,-0.50103,0.0017222,-0.043321
89,-0.50013,0.0017116,-0.043433
90,-0.49927,0.001702,-0.043529
91,-0.49844,0.001658,-0.043611
92,-0.49764,0.0016639,-0.043646
93,-0.5269,0.0,-0.031636
94,-0.52651,0.00065076,-0.03193
95,-0.52599,0.0012057,-0.032316
96,-0.52539,0.0016759,-0.032754
97,-0.52471,0.0019175,-0.033314
98,-0.52399,0.0019694,-0.033937
99,-0.5232,0.0020445,-0.034545
100,-0.52237,0.0021112,-0.035155
101,-0.52149,0.0021769,-0.035771
102,-0.52057,0.0022518,-0.036395
103,-0.51958,0.002319,-0.037015
104,-0.51854,0.00237,-0.037633
105,-0.51744,0.0024269,-0.038235
106,-0.51627,0.0024904,-0.038823
107,-0.51503,0.0025342,-0.039373
108,-0.5137,0.0025408,-0.039852
109,-0.51234,0.0025223,-0.040265
110,-0.51103,0.0024853,-0.04062
111,-0.50976,0.0024442,-0.040939
112,-0.50853,0.0024234,-0.041227
113,-0.50735,0.0024175,-0.041493
114,-0.50621,0.0024148,-0.041731
115,-0.50511,0.0024202,-0.041929
116,-0.50405,0.0024268,-0.0421
117,-0.50303,0.0024168,-0.042251
118,-0.50204,0.0024031,-0.042384
119,-0.50109,0.0023813,-0.0425
120,-0.50018,0.0023626,-0.042602
121,-0.4993,0.0023454,-0.04269
122,-0.49845,0.0023231,-0.042784
123,-0.49764,0.0023471,-0.042809
124,-0.5273,0.0,-0.031112
125,-0.52694,0.00070585,-0.031354
126,-0.52645,0.0013306,-0.031686
127,-0.52586,0.00188,-0.032085
128,-0.52518,0.0023524,-0.032525
129,-0.52446,0.0025197,-0.033143
130,-0.52368,0.0026263,-0.033772
131,-0.52283,0.0027182,-0.034388
132,-0.52193,0.0028017,-0.034998
133,-0.52098,0.002886,-0.035617
134,-0.51998,0.002971,-0.036236
135,-0.51892,0.003037,-0.036855
136,-0.51779,0.0030939,-0.037452
137,-0.51659,0.0031513,-0.038032
138,-0.51533,0.0032062,-0.038588
139,-0.51398,0.0032363,-0.039089
140,-0.5126,0.0032266,-0.039507
141,-0.51126,0.0031879,-0.039854
142,-0.50997,0.0031404,-0.040163
143,-0.50872,0.0031053,-0.040435
144,-0.50752,0.0030803,-0.040682
145,-0.50636,0.0030625,-0.040905
146,-0.50524,0.0030573,-0.041094
147,-0.50416,0.0030577,-0.041255
148,-0.50312,0.0030451,-0.0414
149,-0.50211,0.0030264,-0.041526
150,-0.50115,0.0030054,-0.041639
151,-0.50022,0.0029827,-0.041736
152,-0.49932,0.0029669,-0.041821
153,-0.49847,0.0029429,-0.041909
154,-0.49764,0.0029682,-0.041911
155,-0.52767,0.0,-0.030568
156,-0.52732,0.00073471,-0.030783
157,-0.52687,0.0014339,-0.031057
158,-0.5263,0.0020458,-0.031411
159,-0.52563,0.0025859,-0.031813
160,-0.52488,0.0029875,-0.032303
161,-0.52411,0.0031239,-0.032964
162,-0.52326,0.0032679,-0.033591
163,-0.52235,0.003379,-0.034204
164,-0.52137,0.0034794,-0.034816
165,-0.52035,0.0035755,-0.035428
166,-0.51926,0.0036551,-0.036038
167,-0.51811,0.0037187,-0.036635
168,-0.51689,0.0037744,-0.037207
169,-0.5156,0.003818,-0.03775
170,-0.51423,0.0038539,-0.038257
171,-0.51284,0.0038648,-0.038687
172,-0.51148,0.0038398,-0.039039
173,-0.51017,0.0037973,-0.039347
174,-0.5089,0.0037583,-0.039612
175,-0.50767,0.0037225,-0.039846
176,-0.50649,0.0036898,-0.040053
177,-0.50535,0.0036674,-0.040229
178,-0.50425,0.0036533,-0.040374
179,-0.5032,0.0036348,-0.040511
180,-0.50218,0.0036132,-0.040631
181,-0.5012,0.0035919,-0.040741
182,-0.50026,0.0035715,-0.040836
183,-0.49935,0.003553,-0.040916
184,-0.49848,0.0035316,-0.041001
185,-0.49764,0.0035683,-0.040985
186,-0.52803,0.0,-0.030014
187,-0.5277,0.00076878,-0.030194
188,-0.52726,0.0014962,-0.030441
189,-0.5267,0.002165,-0.030749
190,-0.52605,0.0027602,-0.03112
191,-0.5253,0.0032887,-0.031516
192,-0.52451,0.0035622,-0.032116
193,-0.52366,0.0037439,-0.032763
194,-0.52274,0.0039039,-0.03339
195,-0.52175,0.0040298,-0.033996
196,-0.5207,0.0041423,-0.034601
197,-0.51959,0.0042328,-0.035196
198,-0.51842,0.0043008,-0.035788
199,-0.51718,0.004357,-0.036351
200,-0.51586,0.0043964,-0.036885
201,-0.51447,0.0044197,-0.037382
202,-0.51305,0.0044314,-0.03781
203,-0.51168,0.004423,-0.038168
204,-0.51034,0.004394,-0.038478
205,-0.50906,0.0043609,-0.038744
206,-0.50781,0.0043246,-0.038972
207,-0.50662,0.0042903,-0.039173
208,-0.50546,0.0042599,-0.039341
209,-0.50434,0.0042374,-0.039475
210,-0.50327,0.0042131,-0.039603
211,-0.50224,0.0041866,-0.039717
212,-0.50125,0.0041619,-0.039821
213,-0.50029,0.0041412,-0.039912
214,-0.49937,0.0041236,-0.039989
215,-0.49849,0.0041044,-0.040069
216,-0.49764,0.0041494,-0.040034
217,-0.52836,0.0,-0.029445
218,-0.52804,0.00078525,-0.029608
219,-0.52763,0.0015559,-0.029818
220,-0.52709,0.0022644,-0.030093
221,-0.52644,0.0029082,-0.030423
222,-0.52569,0.0034801,-0.0308
223,-0.52487,0.0039325,-0.031256
224,-0.52403,0.0041432,-0.03192
225,-0.5231,0.0043581,-0.03255
226,-0.52211,0.0045332,-0.033162
227,-0.52104,0.0046683,-0.03376
228,-0.51991,0.0047789,-0.034344
229,-0.51871,0.0048558,-0.034926
230,-0.51744,0.0049108,-0.035478
231,-0.5161,0.0049473,-0.036001
232,-0.51469,0.0049616,-0.036488
233,-0.51325,0.0049624,-0.036905
234,-0.51185,0.0049501,-0.037255
235,-0.51051,0.0049299,-0.037563
236,-0.5092,0.0049039,-0.03783
237,-0.50794,0.0048801,-0.03806
238,-0.50673,0.0048516,-0.038259
239,-0.50556,0.0048252,-0.038425
240,-0.50443,0.0048034,-0.038555
241,-0.50334,0.0047795,-0.038677
242,-0.5023,0.0047535,-0.038787
243,-0.50129,0.0047268,-0.038885
244,-0.50032,0.0047029,-0.038971
245,-0.49939,0.0046847,-0.039044
246,-0.49849,0.0046673,-0.039119
247,-0.49764,0.004721,-0.039065
248,-0.52867,0.0,-0.028862
249,-0.52839,0.00081601,-0.028995
250,-0.52798,0.0016021,-0.029187
251,-0.52744,0.0023424,-0.029436
252,-0.5268,0.0030274,-0.029733
253,-0.52607,0.0036404,-0.030084
254,-0.52523,0.0041915,-0.030452
255,-0.52437,0.0044949,-0.031062
256,-0.52344,0.0047491,-0.031691
257,-0.52244,0.0049732,-0.032306
258,-0.52136,0.0051494,-0.0329
259,-0.52021,0.0052835,-0.033477
260,-0.51899,0.005378,-0.034047
261,-0.5177,0.0054413,-0.03459
262,-0.51634,0.0054786,-0.035103
263,-0.5149,0.0054882,-0.03558
264,-0.51344,0.0054807,-0.035986
265,-0.51203,0.0054593,-0.036324
266,-0.51066,0.005432,-0.036622
267,-0.50934,0.0054087,-0.036886
268,-0.50806,0.0053879,-0.037111
269,-0.50684,0.00537,-0.037309
270,-0.50565,0.0053507,-0.037476
271,-0.50451,0.0053384,-0.037605
272,-0.50341,0.005322,-0.037726
273,-0.50235,0.0052991,-0.037833
274,-0.50133,0.0052778,-0.03793
275,-0.50035,0.0052585,-0.038014
276,-0.49941,0.0052423,-0.038085
277,-0.4985,0.0052265,-0.038155
278,-0.49764,0.0052877,-0.03808
279,-0.52897,0.0,-0.028269
280,-0.52868,0.00082617,-0.028394
281,-0.5283,0.0016463,-0.028557
282,-0.52778,0.0024179,-0.02878
283,-0.52715,0.0031351,-0.029052
284,-0.52641,0.0037879,-0.029368
285,-0.52559,0.0043748,-0.02972
286,-0.52469,0.0048169,-0.030198
287,-0.52375,0.0050935,-0.030833
288,-0.52274,0.0053583,-0.03144
289,-0.52165,0.0055811,-0.032028
290,-0.52049,0.0057473,-0.032597
291,-0.51925,0.0058667,-0.033153
292,-0.51794,0.0059413,-0.033688
293,-0.51656,0.0059859,-0.03419
294,-0.5151,0.0059953,-0.034656
295,-0.51362,0.0059877,-0.035056
296,-0.51219,0.0059606,-0.035384
297,-0.5108,0.0059313,-0.035672
298,-0.50947,0.0059025,-0.035928
299,-0.50818,0.0058835,-0.036147
300,-0.50693,0.0058679,-0.03634
301,-0.50573,0.0058518,-0.036502
302,-0.50458,0.0058479,-0.036631
303,-0.50347,0.0058349,-0.036747
304,-0.5024,0.0058252,-0.036856
305,-0.50137,0.0058102,-0.036952
306,-0.50038,0.0057956,-0.037035
307,-0.49942,0.0057879,-0.037106
308,-0.49851,0.0057752,-0.037172
309,-0.49764,0.0058492,-0.037078
310,-0.52923,0.0,-0.027662
311,-0.52895,0.00083681,-0.027778
312,-0.52859,0.0016808,-0.027922
313,-0.5281,0.0024876,-0.028118
314,-0.52748,0.0032365,-0.028367
315,-0.52675,0.0039263,-0.028658
316,-0.52592,0.0045391,-0.028996
317,-0.525,0.0050859,-0.029365
318,-0.52405,0.0054,-0.02998
319,-0.52303,0.0056999,-0.030568
320,-0.52193,0.0059634,-0.031144
321,-0.52075,0.0061721,-0.031705
322,-0.51949,0.0063206,-0.032247
323,-0.51817,0.0064127,-0.032772
324,-0.51676,0.006465,-0.033262
325,-0.51529,0.0064829,-0.033719
326,-0.51379,0.0064755,-0.03411
327,-0.51234,0.006453,-0.034432
328,-0.51094,0.0064215,-0.03471
329,-0.50959,0.0063937,-0.03496
330,-0.50828,0.006374,-0.035171
331,-0.50703,0.0063589,-0.035357
332,-0.50581,0.0063468,-0.035516
333,-0.50465,0.0063459,-0.03564
334,-0.50352,0.0063407,-0.035754
335,-0.50244,0.0063334,-0.035859
336,-0.5014,0.0063246,-0.035953
337,-0.5004,0.0063201,-0.036037
338,-0.49944,0.0063147,-0.036105
339,-0.49851,0.0063115,-0.036169
340,-0.49764,0.0063925,-0.036054
341,-0.52949,0.0,-0.027049
342,-0.52923,0.00085941,-0.027144
343,-0.52887,0.0017147,-0.027278
344,-0.52838,0.0025362,-0.027461
345,-0.52778,0.0033186,-0.027687
346,-0.52706,0.0040429,-0.027955
347,-0.52624,0.0046984,-0.028264
348,-0.52532,0.0052903,-0.028592
349,-0.52435,0.0056871,-0.029128
350,-0.52331,0.0060161,-0.029697
351,-0.52219,0.0063063,-0.030254
352,-0.521,0.006555,-0.030801
353,-0.51973,0.0067425,-0.031329
354,-0.51838,0.006866,-0.031847
355,-0.51696,0.0069308,-0.032323
356,-0.51547,0.0069483,-0.032765
357,-0.51395,0.006945,-0.033149
358,-0.51249,0.0069326,-0.033466
359,-0.51107,0.0069054,-0.033736
360,-0.5097,0.0068778,-0.033979
361,-0.50838,0.0068582,-0.034183
362,-0.50711,0.0068464,-0.034362
363,-0.50589,0.0068336,-0.034514
364,-0.50471,0.0068336,-0.034633
365,-0.50357,0.0068338,-0.034743
366,-0.50248,0.0068306,-0.034844
367,-0.50143,0.0068276,-0.034936
368,-0.50042,0.0068235,-0.035015
369,-0.49945,0.0068246,-0.035082
370,-0.49851,0.0068239,-0.035141
371,-0.49764,0.006912,-0.035005
372,-0.52969,0.0,-0.026419
373,-0.52945,0.00087042,-0.026506
374,-0.52912,0.0017493,-0.026622
375,-0.52865,0.002596,-0.026787
376,-0.52805,0.0034004,-0.026997
377,-0.52735,0.0041568,-0.027246
378,-0.52654,0.0048487,-0.027532
379,-0.52562,0.0054641,-0.027852
380,-0.52463,0.0059574,-0.028284
381,-0.52357,0.0063111,-0.028836
382,-0.52243,0.0066279,-0.029368
383,-0.52122,0.0069002,-0.02989
384,-0.51994,0.0071242,-0.030401
385,-0.51858,0.0072853,-0.030908
386,-0.51715,0.0073745,-0.031374
387,-0.51563,0.0074007,-0.031802
388,-0.5141,0.0073966,-0.032174
389,-0.51262,0.0073848,-0.032481
390,-0.51119,0.0073643,-0.032744
391,-0.50981,0.007341,-0.032979
392,-0.50848,0.0073296,-0.033179
393,-0.50719,0.0073169,-0.033349
394,-0.50596,0.0073117,-0.033498
395,-0.50477,0.0073122,-0.033611
396,-0.50362,0.0073119,-0.033714
397,-0.50252,0.0073112,-0.03381
398,-0.50146,0.0073064,-0.033896
399,-0.50044,0.0073072,-0.033972
400,-0.49946,0.0073087,-0.034035
401,-0.49851,0.007312,-0.034089
402,-0.49764,0.0074055,-0.03393
403,-0.5299,0.0,-0.025786
404,-0.52964,0.00087707,-0.025869
405,-0.52933,0.0017703,-0.025973
406,-0.52889,0.0026458,-0.026119
407,-0.52831,0.0034745,-0.026311
408,-0.52761,0.0042558,-0.026541
409,-0.52681,0.0049793,-0.026806
410,-0.52589,0.0056276,-0.027111
411,-0.52489,0.0061916,-0.027459
412,-0.52382,0.0065847,-0.027986
413,-0.52267,0.0069321,-0.028487
414,-0.52144,0.0072251,-0.028977
415,-0.52014,0.007471,-0.029464
416,-0.51877,0.0076586,-0.029951
417,-0.51732,0.007782,-0.030407
418,-0.51579,0.0078223,-0.030821
419,-0.51424,0.007824,-0.031182
420,-0.51274,0.0078131,-0.031478
421,-0.5113,0.007796,-0.031731
422,-0.5099,0.0077652,-0.031954
423,-0.50856,0.0077581,-0.032146
424,-0.50727,0.0077589,-0.032314
425,-0.50602,0.0077561,-0.032456
426,-0.50482,0.0077643,-0.032566
427,-0.50366,0.0077671,-0.032663
428,-0.50255,0.0077673,-0.032753
429,-0.50148,0.0077714,-0.032837
430,-0.50046,0.0077713,-0.032909
431,-0.49947,0.007772,-0.032966
432,-0.49852,0.0077789,-0.033015
433,-0.49764,0.0078764,-0.032832
434,-0.53004,0.0,-0.025138
435,-0.52984,0.00089895,-0.0252
436,-0.52954,0.0018045,-0.025295
437,-0.5291,0.0026912,-0.025431
438,-0.52854,0.0035447,-0.025608
439,-0.52785,0.0043465,-0.025823
440,-0.52705,0.0050961,-0.026073
441,-0.52615,0.0057756,-0.026358
442,-0.52514,0.0063834,-0.026665
443,-0.52406,0.0068306,-0.027142
444,-0.5229,0.0072148,-0.027608
445,-0.52165,0.0075289,-0.028064
446,-0.52033,0.0077859,-0.028518
447,-0.51894,0.0079873,-0.028977
448,-0.51747,0.0081275,-0.029415
449,-0.51592,0.0081943,-0.029817
450,-0.51436,0.0082116,-0.030169
451,-0.51285,0.0082138,-0.030456
452,-0.5114,0.0082009,-0.030699
453,-0.50999,0.008162,-0.030908
454,-0.50864,0.0081567,-0.031093
455,-0.50733,0.0081591,-0.031252
456,-0.50608,0.008165,-0.031389
457,-0.50487,0.0081764,-0.031493
458,-0.5037,0.0081874,-0.031586
459,-0.50258,0.0081927,-0.031672
460,-0.50151,0.0081993,-0.031751
461,-0.50047,0.008206,-0.03182
462,-0.49947,0.0082141,-0.031876
463,-0.49851,0.0082231,-0.031918
464,-0.49764,0.0083254,-0.031712
465,-0.53019,0.0,-0.02449
466,-0.52998,0.00090356,-0.02455
467,-0.5297,0.0018229,-0.024633
468,-0.52929,0.0027295,-0.024753
469,-0.52874,0.0036051,-0.024913
470,-0.52806,0.0044291,-0.025111
471,-0.52727,0.0051981,-0.025343
472,-0.52637,0.0059043,-0.025606
473,-0.52537,0.0065424,-0.025892
474,-0.52428,0.0070511,-0.026305
475,-0.5231,0.007471,-0.026734
476,-0.52184,0.0078096,-0.027152
477,-0.52049,0.0080743,-0.027569
478,-0.51908,0.0082717,-0.027991
479,-0.5176,0.0084145,-0.028403
480,-0.51604,0.0085018,-0.028789
481,-0.51447,0.0085488,-0.029132
482,-0.51295,0.0085768,-0.029414
483,-0.51148,0.0085814,-0.029651
484,-0.51007,0.0085587,-0.029854
485,-0.5087,0.0085459,-0.030026
486,-0.50739,0.0085476,-0.030175
487,-0.50612,0.0085549,-0.030304
488,-0.50491,0.0085667,-0.030401
489,-0.50373,0.0085808,-0.030487
490,-0.50261,0.0085903,-0.030568
491,-0.50152,0.0086038,-0.030644
492,-0.50048,0.0086133,-0.030709
493,-0.49948,0.0086261,-0.030761
494,-0.49851,0.0086398,-0.030799
495,-0.49764,0.0087398,-0.030566
496,-0.53027,0.0,-0.02383
497,-0.53009,0.00091313,-0.023882
498,-0.52983,0.0018465,-0.023952
499,-0.52944,0.0027704,-0.024059
500,-0.5289,0.0036615,-0.024206
501,-0.52824,0.0045065,-0.024389
502,-0.52745,0.0052966,-0.024605
503,-0.52656,0.0060246,-0.02485
504,-0.52556,0.0066829,-0.025123
505,-0.52446,0.0072421,-0.025474
506,-0.52328,0.0076971,-0.025862
507,-0.522,0.008062,-0.026239
508,-0.52064,0.0083295,-0.026615
509,-0.51921,0.0085271,-0.026998
510,-0.51771,0.0086749,-0.027383
511,-0.51614,0.0087838,-0.027749
512,-0.51456,0.0088642,-0.028083
513,-0.51303,0.0089183,-0.028358
514,-0.51155,0.0089458,-0.028588
515,-0.51013,0.0089559,-0.028791
516,-0.50876,0.0089447,-0.028953
517,-0.50743,0.0089361,-0.029088
518,-0.50616,0.0089355,-0.029205
519,-0.50494,0.0089443,-0.029294
520,-0.50376,0.0089548,-0.029371
521,-0.50262,0.0089653,-0.029445
522,-0.50153,0.0089752,-0.029514
523,-0.50049,0.0089846,-0.029573
524,-0.49948,0.0089981,-0.02962
525,-0.49851,0.009014,-0.029651
526,-0.49764,0.0091075,-0.029392
527,-0.53036,0.0,-0.023171
528,-0.53017,0.00091849,-0.023218
529,-0.52993,0.0018602,-0.02328
530,-0.52956,0.002799,-0.023373
531,-0.52904,0.0037065,-0.023505
532,-0.52839,0.0045708,-0.023671
533,-0.52761,0.0053815,-0.023869
534,-0.52672,0.0061305,-0.024094
535,-0.52572,0.0068055,-0.024349
536,-0.52462,0.0073974,-0.024649
537,-0.52343,0.0078876,-0.024991
538,-0.52214,0.0082766,-0.025322
539,-0.52076,0.0085504,-0.025654
540,-0.51931,0.0087558,-0.025999
541,-0.5178,0.0089268,-0.026357
542,-0.51622,0.0090673,-0.026705
543,-0.51463,0.0091719,-0.027024
544,-0.5131,0.009246,-0.027288
545,-0.51161,0.009293,-0.027511
546,-0.51018,0.0093174,-0.027706
547,-0.5088,0.0093223,-0.027863
548,-0.50747,0.0093156,-0.027988
549,-0.5062,0.0093113,-0.028093
550,-0.50496,0.009311,-0.028171
551,-0.50378,0.0093128,-0.028237
552,-0.50264,0.0093151,-0.028302
553,-0.50154,0.009317,-0.028362
554,-0.50049,0.0093184,-0.028414
555,-0.49948,0.0093264,-0.028454
556,-0.4985,0.0093369,-0.028476
557,-0.49764,0.0094154,-0.028188
558,-0.5304,0.0,-0.022508
559,-0.53023,0.00092507,-0.022547
560,-0.53,0.0018751,-0.0226
561,-0.52965,0.0028257,-0.022682
562,-0.52914,0.003745,-0.022801
563,-0.5285,0.0046266,-0.02295
564,-0.52773,0.0054548,-0.023129
565,-0.52684,0.0062214,-0.023336
566,-0.52584,0.0069113,-0.023569
567,-0.52474,0.0075243,-0.023831
568,-0.52354,0.0080419,-0.024119
569,-0.52224,0.0084562,-0.024403
570,-0.52085,0.0087416,-0.024689
571,-0.5194,0.0089637,-0.024995
572,-0.51787,0.0091524,-0.025323
573,-0.51629,0.0093139,-0.025647
574,-0.51469,0.0094418,-0.025949
575,-0.51315,0.0095335,-0.0262
576,-0.51166,0.0095984,-0.026412
577,-0.51022,0.0096359,-0.026599
578,-0.50884,0.0096529,-0.026747
579,-0.5075,0.0096553,-0.026864
580,-0.50622,0.0096507,-0.026959
581,-0.50498,0.0096474,-0.027027
582,-0.50379,0.009639,-0.027082
583,-0.50265,0.0096305,-0.027137
584,-0.50155,0.0096227,-0.027188
585,-0.50049,0.0096134,-0.027231
586,-0.49947,0.0096089,-0.027263
587,-0.4985,0.0096127,-0.027276
588,-0.49764,0.0096819,-0.026961
589,-0.53043,0.0,-0.021845
590,-0.53027,0.00092859,-0.021879
591,-0.53005,0.0018836,-0.021925
592,-0.52971,0.002843,-0.021996
593,-0.52921,0.0037738,-0.0221
594,-0.52858,0.0046675,-0.022233
595,-0.52782,0.0055083,-0.022393
596,-0.52694,0.0062901,-0.022578
597,-0.52594,0.0069978,-0.022787
598,-0.52483,0.0076256,-0.023018
599,-0.52363,0.0081661,-0.023247
600,-0.52232,0.0086038,-0.023479
601,-0.52093,0.008926,-0.023721
602,-0.51946,0.0091763,-0.023988
603,-0.51793,0.0093762,-0.024282
604,-0.51634,0.0095395,-0.024577
605,-0.51473,0.0096705,-0.024857
606,-0.51318,0.0097726,-0.025092
607,-0.51169,0.0098467,-0.02529
608,-0.51025,0.0098895,-0.025465
609,-0.50886,0.0099165,-0.025603
610,-0.50752,0.0099261,-0.025711
611,-0.50623,0.0099249,-0.025796
612,-0.50499,0.0099216,-0.025855
613,-0.5038,0.0099069,-0.025901
614,-0.50265,0.0098918,-0.025947
615,-0.50155,0.0098778,-0.02599
616,-0.50049,0.0098636,-0.026026
617,-0.49947,0.0098549,-0.026051
618,-0.49849,0.0098497,-0.026055
619,-0.49764,0.0099093,-0.025714
620,-0.53043,0.0,-0.021182
621,-0.53027,0.00093132,-0.021211
622,-0.53006,0.0018899,-0.02125
623,-0.52974,0.0028555,-0.02131
624,-0.52925,0.0037949,-0.021401
625,-0.52862,0.0046976,-0.021517
626,-0.52786,0.0055477,-0.021658
627,-0.52699,0.006341,-0.021821
628,-0.52599,0.0070614,-0.022005
629,-0.52489,0.0077067,-0.022205
630,-0.52368,0.0082705,-0.022373
631,-0.52237,0.0087337,-0.022551
632,-0.52098,0.0090951,-0.022747
633,-0.51951,0.0093792,-0.022975
634,-0.51798,0.0095968,-0.023235
635,-0.51637,0.0097644,-0.0235
636,-0.51476,0.0098887,-0.023754
637,-0.5132,0.0099817,-0.023968
638,-0.5117,0.010048,-0.02415
639,-0.51026,0.010093,-0.02431
640,-0.50887,0.010118,-0.024436
641,-0.50752,0.010129,-0.024532
642,-0.50623,0.010129,-0.024608
643,-0.50499,0.010121,-0.024657
644,-0.5038,0.010111,-0.024695
645,-0.50265,0.010096,-0.024733
646,-0.50154,0.010081,-0.024769
647,-0.50048,0.010068,-0.0248
648,-0.49946,0.010055,-0.024818
649,-0.49848,0.010053,-0.024815
650,-0.49764,0.010101,-0.024447
651,-0.53042,0.0,-0.020526
652,-0.53026,0.00093187,-0.020551
653,-0.53005,0.0018914,-0.020584
654,-0.52973,0.0028595,-0.020636
655,-0.52925,0.0038044,-0.020712
656,-0.52863,0.0047128,-0.020811
657,-0.52787,0.0055708,-0.020931
658,-0.527,0.0063722,-0.021071
659,-0.526,0.0071041,-0.021228
660,-0.52491,0.0077651,-0.021397
661,-0.5237,0.0083504,-0.021502
662,-0.5224,0.0088436,-0.021625
663,-0.52101,0.0092405,-0.021775
664,-0.51954,0.0095536,-0.021962
665,-0.518,0.0097882,-0.022187
666,-0.51639,0.0099588,-0.022421
667,-0.51477,0.010077,-0.022648
668,-0.51321,0.010153,-0.02284
669,-0.5117,0.010207,-0.023004
670,-0.51026,0.010239,-0.023149
671,-0.50886,0.010261,-0.023262
672,-0.50752,0.01027,-0.023346
673,-0.50623,0.01027,-0.02341
674,-0.50498,0.010262,-0.02345
675,-0.50379,0.010254,-0.02348
676,-0.50264,0.010241,-0.023512
677,-0.50153,0.010228,-0.023541
678,-0.50047,0.010218,-0.023567
679,-0.49945,0.01021,-0.023579
680,-0.49847,0.010209,-0.023568
681,-0.49764,0.010245,-0.023175
682,-0.53038,0.0,-0.019885
683,-0.53023,0.00093136,-0.019906
684,-0.53002,0.0018904,-0.019934
685,-0.52969,0.002858,-0.019976
686,-0.52922,0.003805,-0.020039
687,-0.5286,0.0047179,-0.02012
688,-0.52785,0.0055805,-0.020219
689,-0.52697,0.006387,-0.020335
690,-0.52598,0.0071238,-0.020464
691,-0.52489,0.0077969,-0.020598
692,-0.52368,0.0083951,-0.02064
693,-0.52239,0.0089184,-0.020709
694,-0.521,0.0093491,-0.020811
695,-0.51953,0.0096825,-0.020957
696,-0.51799,0.0099274,-0.021145
697,-0.51638,0.010099,-0.021347
698,-0.51476,0.010207,-0.021548
699,-0.5132,0.010272,-0.021719
700,-0.51169,0.010309,-0.021865
701,-0.51024,0.010332,-0.021995
702,-0.50885,0.010346,-0.022094
703,-0.5075,0.01035,-0.022166
704,-0.50621,0.01035,-0.022219
705,-0.50497,0.010342,-0.02225
706,-0.50377,0.010339,-0.022272
707,-0.50262,0.010327,-0.022296
708,-0.50152,0.01032,-0.02232
709,-0.50046,0.010312,-0.02234
